.0ð5,-0.03,1.00
!~"4,12722,0.00,-2.50,0.02,1.00
*~"4,12723,0.00,-0.69,0.02,1.00
!~"4,12724,0.00,-2.68,0.02,1.01
~"4,12725,0.00,-0.78,0.02,1.00
~!4,12726,0.00,0.79,0.02,1.00
J~"4,12727,0.00,-0.71,0.02,1.01
#~"3,12728,0.00,-0.46,0.02,0.99
}1~!3,12729,0.00,0.99,0.02,1.00
F~!3,12730,0.00,3.71,0.01,1.01
U~!3,12731,0.00,1.02,0.01,1.01
\~!4,12732,0.10,9.60,0.02,1.01
L~!3,12733,0.00,8.29,0.03,1.00
I~!3,12734,0.00,1.28,0.03,1.00
P~!2,12735,0.00,8.05,0.02,1.01
N~!2,12736,0.00,6.71,0.04,1.00
K~"3,12737,0.00,-8.22,0.05,0.97
~#3,12738,0.00,-18.00,0.02,1.00
~#2,12739,0.00,-15.59,0.03,1.01
~#2,12740,0.00,-31.65,0.04,1.02
~#2,12741,0.00,-16.88,0.00,0.99
~#0,12742,0.00,-18.38,0.00,1.01
~$0,12743,0.00,-48.95,-0.00,1.04
~$0,12744,0.00,-64.25,-0.02,0.92
~"/,12745,0.00,8.96,-0.02,0.95
~"/,12746,0.00,4.88,-0.01,0.98
~$0,12747,0.00,-10.28,-0.02,0.95
~"/,12748,0.00,5.96,-0.02,0.95
~"/,12749,0.00,3.66,-0.01,0.99
~#0,12750,0.00,-4.25,-0.02,0.97
~#/,12751,0.00,-7.27,-0.02,0.97
~$/,12752,0.00,-11.84,-0.02,0.94
~#/,12753,0.00,-5.70,-0.01,0.97
~$/,12754,0.00,-11.13,-0.01,0.98
~$4,12755,0.00,-24.55,-0.02,1.06
~#5,12756,0.00,98.14,-0.02,1.22
~#7,12757,0.00,137.90,0.10,1.33
~#0,12758,0.00,34.65,-0.04,1.47
~$-,12759,0.00,111.43,-0.20,1.10
~#,,12760,0.00,78.63,-0.13,0.52
~#/,12761,0.00,52.43,-0.09,0.18
~#/,12762,0.00,69.95,-0.10,0.34
~#2,12763,0.00,37.82,-0.05,0.43
~$3,12764,0.00,-53.98,-0.23,0.84
~%4,12765,0.00,-156.86,-0.12,1.14
}]~$2,12766,0.00,-83.33,-0.05,1.24
~$0,12767,0.00,-27.87,-0.02,1.20
~$0,12768,0.00,-28.64,-0.04,1.18
~"2,12769,0.00,12.37,0.04,1.07
~"2,12770,0.00,6.73,-0.04,0.88
~#4,12771,0.00,-20.58,0.02,0.96
~$7,12772,0.00,-28.81,-0.12,1.12
~#4,12773,0.00,36.48,-0.04,0.92
~#4,12774,0.00,-26.45,0.00,1.02
~$4,12775,0.00,-10.09,-0.04,1.03
~$4,12776,0.00,-22.52,-0.00,1.00
~"3,12777,0.00,0.34,-0.02,1.01
~#4,12778,0.00,-1.37,-0.03,1.00
~#4,12779,0.00,-3.63,-0.03,1.00
~#4,12780,0.00,-5.81,-0.03,1.00
~"5,12781,0.00,1.43,-0.02,1.00
#~#5,12782,0.00,-7.28,-0.01,1.00
~#4,12783,0.00,-8.49,-0.04,0.99
~$5,12784,0.00,-12.43,-0.03,1.00
~#5,12785,0.00,-5.27,-0.04,1.00
~#5,12786,0.00,-3.89,-0.02,1.00
~#5,12787,0.00,-1.51,-0.03,1.00
~"5,12788,0.00,2.19,-0.03,0.99
~"4,12789,0.00,6.16,-0.03,1.00
~"4,12790,0.00,0.31,-0.03,1.00
'~#4,12791,0.00,-2.46,-0.03,1.00
~#4,12792,0.00,-0.33,-0.03,1.00
~#5,12793,0.00,-1.02,-0.03,1.00
~#6,12794,0.00,-0.33,-0.03,1.00
~"6,12795,0.00,1.64,-0.03,1.00
~#7,12796,0.00,-1.20,-0.02,1.00
~#8,12797,0.00,-0.90,-0.03,1.00
~#8,12798,0.00,-0.45,-0.03,1.00
~#8,12799,0.00,-1.02,-0.03,1.00
~#7,12800,0.00,-0.75,-0.03,1.00
~#6,12801,0.00,-0.67,-0.03,1.01
~#6,12802,0.00,-0.65,-0.02,1.00
~#4,12803,0.00,-0.65,-0.02,1.00
~#2,12804,0.00,-0.70,-0.03,1.00
~#4,12805,0.00,-0.63,-0.03,0.99
~#6,12806,0.00,-0.82,-0.02,1.00
~#4,12807,0.00,-0.89,-0.02,1.00
~#4,12808,0.00,-0.70,-0.02,1.00
~#5,12809,0.00,-0.81,-0.03,1.00
~#5,12810,0.00,-0.67,-0.03,1.00
~#4,12811,0.00,-0.81,-0.02,1.00
~#4,12812,0.00,-0.53,-0.03,1.00
~#4,12813,0.00,-0.91,-0.03,1.00
~#4,12814,0.00,-0.55,-0.03,1.00
~#4,12815,0.00,-0.59,-0.03,1.00
~#3,12816,0.00,-0.78,-0.03,1.00
~#4,12817,0.00,-0.84,-0.02,1.00
~#4,12818,0.00,-0.85,-0.03,0.99
~#5,12819,0.00,-0.78,-0.03,0.99
~#5,12820,0.00,-0.67,-0.03,1.00
~#3,12821,0.00,-0.93,-0.03,1.01
~#2,12822,0.00,-0.73,-0.03,1.00
~#3,12823,0.00,-1.02,-0.02,1.00
~#5,12824,0.00,-0.81,-0.02,1.00
~#5,12825,0.00,-0.96,-0.03,1.00
~#6,12826,0.00,-0.93,-0.02,1.00
~#5,12827,0.00,-0.61,-0.02,1.00
~#4,12828,0.00,-0.76,-0.02,1.00
~#4,12829,0.00,-0.67,-0.02,0.99
~#4,12830,0.00,-0.69,-0.03,1.00
~#4,12831,0.00,-0.65,-0.03,1.00
~#4,12832,0.00,-0.95,-0.02,1.00
~#6,12833,0.00,-0.64,-0.03,1.00
~#7,12834,0.00,-0.73,-0.03,1.00
~#8,12835,0.00,-0.91,-0.03,1.00
~#8,12836,0.00,-0.84,-0.02,1.00
~#8,12837,0.00,-0.82,-0.03,1.00
~#7,12838,0.00,-0.85,-0.03,1.00
~#7,12839,0.00,-0.54,-0.03,1.00
~#6,12840,0.00,-0.77,-0.03,1.00
~#6,12841,0.00,-0.84,-0.03,1.00
~#6,12842,0.00,-0.97,-0.03,1.00
~#5,12843,0.00,-0.58,-0.03,1.00
~#5,12844,0.00,-1.02,-0.03,1.00
~#4,12845,0.00,-0.95,-0.03,1.00
~#6,12846,0.00,-1.03,-0.03,1.00
~#5,12847,0.00,-0.86,-0.03,1.00
~#4,12848,0.00,-1.04,-0.02,1.00
~#4,12849,0.00,-0.63,-0.02,1.00
~#4,12850,0.00,-0.76,-0.03,1.00
~#5,12851,0.00,-0.60,-0.03,1.00
~#5,12852,0.00,-0.80,-0.03,1.00
~#6,12853,0.00,-0.58,-0.02,1.00
~#6,12854,0.00,-0.82,-0.03,1.00
~#6,12855,0.00,-0.55,-0.03,1.00
~#6,12856,0.00,-0.87,-0.02,1.00
~#7,12857,0.00,-0.69,-0.02,1.01
~#7,12858,0.00,-0.97,-0.03,1.00
~#7,12859,0.00,-0.70,-0.03,1.00
~#7,12860,0.00,-0.76,-0.03,1.00
~#7,12861,0.00,-0.70,-0.03,1.00
~#7,12862,0.00,-0.70,-0.03,1.00
~#7,12863,0.00,-0.70,-0.03,0.99
~#6,12864,0.00,-0.60,-0.03,1.00
~#6,12865,0.00,-0.72,-0.02,1.00
~#6,12866,0.00,-0.79,-0.03,1.00
~#6,12867,0.00,-0.89,-0.03,1.00
~#6,12868,0.00,-0.61,-0.03,1.00
