bjrbrj
~"8,8823,0.00,-0.89,-0.01,1.00
~"8,8824,0.00,-0.67,-0.01,1.01
~"8,8825,0.00,-0.55,-0.01,1.00
~"8,8826,0.00,-0.71,-0.02,1.00
~"8,8827,0.00,-0.56,-0.01,1.00
~"8,8828,0.00,-0.67,-0.01,1.00
~"8,8829,0.00,-0.72,-0.01,1.00
~"7,8830,0.00,-0.64,-0.01,1.00
#~"7,8831,0.00,-0.81,-0.01,1.00
#~"7,8832,0.00,-0.84,-0.01,1.00
~"7,8833,0.00,-0.76,-0.01,1.00
~"7,8834,0.00,-0.61,-0.01,1.00
"~"7,8835,0.00,-0.70,-0.01,1.00
!~"7,8836,0.00,-0.67,-0.01,1.00
~"7,8837,0.00,-0.96,-0.01,1.00
~"7,8838,0.00,-0.92,-0.01,1.00
~"7,8839,0.00,-0.79,-0.01,1.00
~"7,8840,0.00,-0.79,-0.01,1.00
~"7,8841,0.00,-0.76,-0.01,1.00
~"7,8842,0.00,-0.69,-0.01,1.00
~"7,8843,0.00,-0.56,-0.01,1.00
~"7,8844,0.00,-0.79,-0.02,1.00
~"7,8845,0.00,-0.66,-0.01,1.00
~"7,8846,0.00,-0.52,-0.01,1.00
~"7,8847,0.00,-0.66,-0.01,1.00
~"7,8848,0.00,-0.50,-0.01,1.00
~"7,8849,0.00,-0.79,-0.02,1.00
~"7,8850,0.00,-0.73,-0.01,1.00
!~"7,8851,0.00,-0.64,-0.01,1.00
~"7,8852,0.00,-0.64,-0.01,1.00
~"7,8853,0.00,-0.85,-0.01,1.00
~"7,8854,0.00,-1.08,-0.01,1.00
~"7,8855,0.00,-0.67,-0.03,1.00
~"8,8856,0.00,-0.86,-0.01,1.00
~"8,8857,0.00,-0.81,-0.01,1.00
~"8,8858,0.00,-0.89,-0.01,1.00
}1~"8,8859,0.00,-0.64,-0.02,1.00
~"8,8860,0.00,-0.77,-0.01,1.00
~"8,8861,0.00,-0.57,-0.01,1.00
~"8,8862,0.00,-0.57,-0.01,1.01
~"8,8863,0.00,-0.76,-0.01,1.00
~"8,8864,0.00,-0.79,-0.01,1.00
~"8,8865,0.00,-0.75,-0.01,1.00
~"8,8866,0.00,-0.67,-0.01,1.00
~"8,8867,0.00,-0.75,-0.01,1.00
~"8,8868,0.00,-0.60,-0.01,1.00
~"8,8869,0.00,-0.80,-0.01,1.00
~"8,8870,0.00,-0.68,-0.01,1.00
~"8,8871,0.00,-0.73,-0.02,1.00
~"8,8872,0.00,-0.65,-0.01,1.00
~"8,8873,0.00,-0.43,-0.02,1.01
~"8,8874,0.00,-0.74,-0.01,1.00
~"8,8875,0.00,-0.62,-0.01,1.00
~"8,8876,0.00,-0.89,-0.01,1.00
}1~"8,8877,0.00,-0.79,-0.03,1.00
~"8,8878,0.00,-0.72,-0.01,0.99
~"8,8879,0.00,-0.70,-0.01,1.00
~"8,8880,0.00,-0.82,-0.01,1.00
~"8,8881,0.00,-0.61,-0.01,1.00
~"8,8882,0.00,-0.60,-0.02,1.00
~"7,8883,0.00,-0.80,-0.01,1.00
~"8,8884,0.00,-0.67,-0.01,1.00
~"7,8885,0.00,-0.62,-0.01,1.01
~"8,8886,0.00,-0.83,-0.01,1.00
~"8,8887,0.00,-0.71,-0.01,1.00
~"7,8888,0.00,-1.00,-0.01,1.00
~"7,8889,0.00,-0.70,-0.01,1.00
~"7,8890,0.00,-0.72,-0.01,1.00
~"7,8891,0.00,-0.99,-0.01,1.00
~"7,8892,0.00,-0.76,-0.01,1.00
~"7,8893,0.00,-0.74,-0.01,1.00
~"7,8894,0.00,-0.84,-0.01,1.00
~"7,8895,0.00,-0.56,-0.01,1.03
~"7,8896,0.00,-0.58,-0.01,1.00
~"7,8897,0.00,-0.67,-0.01,1.00
}3~"7,8898,0.00,-0.61,-0.01,1.01
~"7,8899,0.00,-0.67,-0.01,1.00
}1~"7,8900,0.00,-0.52,-0.02,1.00
'~"7,8901,0.00,-0.41,-0.01,1.00
)~"7,8902,0.00,-0.66,-0.01,1.00
!~"7,8903,0.00,-0.76,-0.01,1.00
~"7,8904,0.00,-0.88,-0.01,1.00
~"7,8905,0.00,-0.69,-0.01,1.00
~"8,8906,0.00,-0.78,-0.02,1.00
~"8,8907,0.00,-0.61,-0.01,1.00
~"7,8908,0.00,-0.72,-0.01,1.00
~"7,8909,0.00,-0.76,-0.01,1.00
~"6,8910,0.00,-0.76,-0.01,1.00
"~"6,8911,0.00,-0.65,-0.01,1.00
#~"6,8912,0.00,-0.65,-0.01,1.00
"~"7,8913,0.00,-0.67,-0.01,1.00
~"7,8914,0.00,-0.65,-0.01,1.00
~"7,8915,0.00,-0.58,-0.01,1.00
~"7,8916,0.00,-0.51,-0.01,1.01
!~"7,8917,0.00,-0.62,-0.01,1.00
~"8,8918,0.00,-0.76,-0.01,1.00
~"8,8919,0.00,-0.67,-0.01,1.00
~"8,8920,0.00,-0.85,-0.01,1.00
~"8,8921,0.00,-0.62,-0.01,1.00
#~"8,8922,0.00,-0.72,-0.01,1.00
!~"7,8923,0.00,-0.86,-0.01,1.00
~"7,8924,0.00,-0.66,-0.01,1.00
~"7,8925,0.00,-0.71,-0.01,1.00
~"7,8926,0.00,-0.88,-0.01,1.00
~"7,8927,0.00,-0.81,-0.01,1.00
~"7,8928,0.00,-0.66,-0.01,1.00
~"8,8929,0.00,-0.86,-0.02,1.00
~"8,8930,0.00,-0.50,-0.01,1.00
&~"7,8931,0.00,-0.75,-0.01,1.00
~"7,8932,0.00,-0.70,-0.02,1.01
!~"8,8933,0.00,-0.48,-0.01,1.00
~"8,8934,0.00,-0.61,-0.02,1.00
~"7,8935,0.00,-0.67,-0.01,1.00
~"7,8936,0.00,-0.68,-0.01,1.00
~"7,8937,0.00,-0.86,-0.01,1.02
~"7,8938,0.00,-0.78,-0.02,1.01
}3~"7,8939,0.00,-0.92,-0.01,1.00
~"7,8940,0.00,-0.78,-0.01,1.01
~"7,8941,0.00,-0.60,-0.01,1.00
$~"7,8942,0.00,-0.57,-0.02,1.00
~"8,8943,0.00,-0.82,-0.01,1.00
~"8,8944,0.00,-0.99,-0.01,1.00
~"8,8945,0.00,-0.73,-0.01,1.00
~"7,8946,0.00,-0.69,-0.02,1.00
~"7,8947,0.00,-0.79,-0.01,1.00
~"8,8948,0.00,-0.70,-0.01,1.00
~"8,8949,0.00,-0.76,-0.01,1.00
~"8,8950,0.00,-0.67,-0.01,1.00
~"8,8951,0.00,-0.83,-0.02,1.01
~"9,8952,0.00,-0.46,-0.01,1.00
~"9,8953,0.00,-0.46,-0.01,1.00
~"8,8954,0.00,-0.57,-0.01,1.01
~"8,8955,0.00,-0.54,-0.01,1.00
~"8,8956,0.00,-0.55,-0.01,1.00
~"7,8957,0.00,-0.42,-0.01,1.00
~"6,8958,0.00,-0.79,-0.01,1.00
}3~"6,8959,0.00,-0.58,-0.01,1.00
~"5,8960,0.00,-0.70,-0.01,1.00
$~"5,8961,0.00,-0.64,-0.01,1.01
~"5,8962,0.00,-0.77,-0.01,1.00
~"5,8963,0.00,-0.84,-0.01,1.00
~"5,8964,0.00,-0.49,-0.02,1.00
~"5,8965,0.00,-0.63,-0.01,1.00
~"5,8966,0.00,-0.61,-0.01,1.01
~"5,8967,0.00,-0.93,-0.02,1.00
~"6,8968,0.00,-0.83,-0.02,1.00
~"6,8969,0.00,-0.78,-0.01,1.00
~"6,8970,0.00,-0.40,-0.01,1.00
%~"6,8971,0.00,-0.44,-0.01,1.00
~"7,8972,0.00,-0.61,-0.02,1.00
~"7,8973,0.00,-0.33,-0.01,1.01
~"7,8974,0.00,-0.99,-0.01,1.00
~"7,8975,0.00,-0.34,-0.01,1.00
~"7,8976,0.00,-0.45,-0.02,1.00
~"7,8977,0.00,-0.46,-0.01,1.01
~"7,8978,0.00,-0.77,-0.01,1.01
}1~"7,8979,0.00,-0.65,-0.01,1.00
~"7,8980,0.00,-0.46,-0.00,1.00
~"6,8981,0.00,-0.76,-0.01,1.00
~"6,8982,0.00,-0.82,-0.00,1.01
~"6,8983,0.00,-0.58,-0.01,1.01
~"6,8984,0.00,-0.67,-0.02,0.99
~"6,8985,0.00,-0.46,-0.02,1.02
~"6,8986,0.00,-1.01,-0.00,1.01
~"7,8987,0.00,-0.84,-0.01,0.99
~"6,8988,0.00,-0.62,-0.02,1.00
~"6,8989,0.00,-0.87,-0.01,0.98
~"6,8990,0.00,-0.57,-0.02,1.01
~"6,8991,0.00,-0.55,-0.01,1.00
~"6,8992,0.00,-0.52,-0.01,1.01
~"6,8993,0.00,-0.76,-0.02,1.01
~"6,8994,0.00,-0.70,-0.01,1.01
~"6,8995,0.00,-0.71,-0.01,1.01
~"6,8996,0.00,-0.54,-0.01,1.00
~"6,8997,0.00,-0.74,-0.02,1.00
~"6,8998,0.00,-0.61,-0.01,1.00
~"6,8999,0.00,-0.93,-0.01,1.00
~"6,9000,0.00,-0.84,-0.02,1.01
*~"6,9001,0.00,-0.72,-0.01,1.00
.~"6,9002,0.00,-0.71,-0.02,1.00
-~"6,9003,0.00,-0.56,-0.01,1.00
*~"6,9004,0.00,-0.52,-0.01,1.01
,~"6,9005,0.00,-0.73,-0.01,1.00
)~"6,9006,0.00,-0.65,-0.01,1.00
'~"6,9007,0.00,-0.84,-0.01,1.00
%~"6,9008,0.00,-0.81,-0.01,1.00
'~"6,9009,0.00,-0.99,-0.01,1.00
~"6,9010,0.00,-0.81,-0.01,1.00
.~"6,9011,0.00,-0.67,-0.02,1.00
(~"6,9012,0.00,-0.70,-0.01,1.00
.~"6,9013,0.00,-0.65,-0.01,1.00
)~"7,9014,0.00,-0.80,-0.01,1.00
*~"7,9015,0.00,-0.63,-0.01,1.00
(~"6,9016,0.00,-0.51,-0.01,1.00
+~"6,9017,0.00,-0.73,-0.01,1.00
&~"6,9018,0.00,-0.69,-0.01,1.01
~"6,9019,0.00,-0.95,-0.01,1.00
~"6,9020,0.00,-0.83,-0.01,1.00
+~"6,9021,0.00,-0.84,-0.02,1.00
(~"6,9022,0.00,-0.61,-0.01,1.00
-~"6,9023,0.00,-0.85,-0.01,1.01
%~"6,9024,0.00,-0.84,-0.01,1.00
&~"6,9025,0.00,-0.68,-0.01,1.00
#~"6,9026,0.00,-1.00,-0.01,1.00
/~"6,9027,0.00,-0.55,-0.01,1.00
%~"6,9028,0.00,-0.84,-0.01,1.00
"~"6,9029,0.00,-0.67,-0.01,1.00
~"6,9030,0.00,-0.72,-0.01,1.00
,~"6,9031,0.00,-0.76,-0.01,1.00
'~"6,9032,0.00,-0.94,-0.02,1.01
$~"6,9033,0.00,-0.67,-0.01,1.00
%~"6,9034,0.00,-0.65,-0.01,1.00
&~"6,9035,0.00,-0.78,-0.01,1.00
!~"6,9036,0.00,-0.74,-0.01,1.00
$~"6,9037,0.00,-0.89,-0.01,1.00
~"6,9038,0.00,-0.72,-0.01,1.00
$~"6,9039,0.00,-0.75,-0.00,1.01
~"6,9040,0.00,-0.87,-0.01,1.00
%~"6,9041,0.00,-0.68,-0.01,1.00
%~"7,9042,0.00,-1.08,-0.01,1.00
(~"6,9043,0.00,-0.79,-0.01,1.00
!~"6,9044,0.00,-0.71,-0.02,1.00
'~"6,9045,0.00,-0.64,-0.01,1.00
%~"6,9046,0.00,-0.84,-0.02,1.00
!~"6,9047,0.00,-0.62,-0.01,1.00
%~"6,9048,0.00,-0.81,-0.01,1.00
#~"6,9049,0.00,-0.74,-0.02,1.00
~"6,9050,0.00,-0.67,-0.01,1.00
&~"6,9051,0.00,-0.68,-0.01,1.00
$~"6,9052,0.00,-0.73,-0.02,1.00
&~"6,9053,0.00,-0.69,-0.01,1.00
!~"6,9054,0.00,-0.78,-0.01,1.00
~"6,9055,0.00,-0.73,-0.01,1.01
#~"6,9056,0.00,-0.84,-0.02,1.00
~"6,9057,0.00,-0.69,-0.01,1.00
~"6,9058,0.00,-0.66,-0.01,1.00
~"6,9059,0.00,-0.73,-0.01,1.01
~"6,9060,0.00,-0.80,-0.01,1.00
*~"6,9061,0.00,-0.62,-0.01,1.00
)~"6,9062,0.00,-0.78,-0.01,1.00
!~"6,9063,0.00,-0.74,-0.01,1.00
$~"6,9064,0.00,-0.48,-0.01,1.00
"~"6,9065,0.00,-0.74,-0.02,1.00
!~"6,9066,0.00,-0.77,-0.01,1.00
~"6,9067,0.00,-0.70,-0.01,1.00
$~"6,9068,0.00,-0.86,-0.01,1.00
~"5,9069,0.00,-0.55,-0.01,1.00
~"5,9070,0.00,-0.63,-0.02,1.00
(~"6,9071,0.00,-0.67,-0.01,1.00
#~"6,9072,0.00,-0.62,-0.01,1.01
&~"6,9073,0.00,-0.69,-0.01,1.00
~"6,9074,0.00,-0.81,-0.01,1.00
$~"6,9075,0.00,-0.58,-0.01,1.00
~"6,9076,0.00,-0.52,-0.01,1.00
$~"6,9077,0.00,-0.79,-0.01,1.00
~"6,9078,0.00,-0.92,-0.01,1.00
~"6,9079,0.00,-0.85,-0.01,1.00
~"6,9080,0.00,-0.59,-0.01,1.00
"~"6,9081,0.00,-0.69,-0.02,1.00
~"6,9082,0.00,-0.73,-0.01,1.00
$~"6,9083,0.00,-0.64,-0.02,1.00
"~"6,9084,0.00,-0.62,-0.01,1.00
$~"6,9085,0.00,-0.70,-0.02,1.00
#~"6,9086,0.00,-0.82,-0.01,1.00
~"6,9087,0.00,-0.81,-0.01,1.00
~"6,9088,0.00,-0.70,-0.01,1.00
!~"6,9089,0.00,-0.81,-0.02,1.00
~"7,9090,0.00,-0.76,-0.01,1.00
!~"7,9091,0.00,-0.67,-0.01,1.00
~"7,9092,0.00,-0.79,-0.02,1.00
~"7,9093,0.00,-0.80,-0.01,1.00
#~"7,9094,0.00,-0.76,-0.01,1.00
~"7,9095,0.00,-0.70,-0.01,1.00
"~"7,9096,0.00,-0.73,-0.01,1.00
~"7,9097,0.00,-0.76,-0.02,1.00
~"6,9098,0.00,-0.84,-0.01,1.00
~"6,9099,0.00,-0.72,-0.01,1.00
~"6,9100,0.00,-0.78,-0.01,1.01
'~"6,9101,0.00,-0.55,-0.01,1.00
,~"6,9102,0.00,-0.52,-0.01,1.00
.~"6,9103,0.00,-0.76,-0.01,1.00
'~"6,9104,0.00,-0.84,-0.01,1.00
'~"7,9105,0.00,-0.72,-0.01,1.00
(~"7,9106,0.00,-0.77,-0.01,1.00
"~"7,9107,0.00,-0.93,-0.02,1.00
"~"7,9108,0.00,-0.46,-0.01,1.00
$~"7,9109,0.00,-0.58,-0.01,1.00
~"7,9110,0.00,-0.64,-0.01,0.99
~"7,9111,0.00,-0.58,-0.01,1.00
'~"7,9112,0.00,-0.73,-0.01,1.00
)~"7,9113,0.00,-0.64,-0.01,1.01
'~"7,9114,0.00,-0.67,-0.01,1.00
$~"7,9115,0.00,-0.58,-0.01,1.00
#~"7,9116,0.00,-0.95,-0.01,1.00
!~"6,9117,0.00,-0.70,-0.02,1.00
'~"6,9118,0.00,-0.71,-0.01,1.00
&~"6,9119,0.00,-0.80,-0.01,1.01
$~"6,9120,0.00,-0.67,-0.01,1.00
(~"7,9121,0.00,-0.81,-0.01,0.99
~"7,9122,0.00,-0.67,-0.02,1.00
$~"7,9123,0.00,-0.58,-0.01,1.00
$~"7,9124,0.00,-0.62,-0.01,1.00
(~"7,9125,0.00,-0.73,-0.01,1.00
%~"6,9126,0.00,-0.89,-0.01,1.00
~"6,9127,0.00,-0.51,-0.02,1.00
'~"6,9128,0.00,-0.64,-0.01,1.00
#~"6,9129,0.00,-0.70,-0.01,1.00
%~"6,9130,0.00,-0.64,-0.01,1.00
*~"6,9131,0.00,-0.72,-0.01,1.00
*~"6,9132,0.00,-0.67,-0.01,1.00
%~"7,9133,0.00,-0.58,-0.01,1.00
#~"7,9134,0.00,-0.64,-0.01,1.00
%~"7,9135,0.00,-0.93,-0.01,1.00
"~"7,9136,0.00,-0.46,-0.01,1.00
#~"7,9137,0.00,-0.83,-0.01,1.00
!~"7,9138,0.00,-0.60,-0.01,1.00
%~"7,9139,0.00,-0.40,-0.01,0.99
~"7,9140,0.00,-0.72,-0.01,1.01
(~"7,9141,0.00,-0.76,-0.02,1.00
#~"7,9142,0.00,-0.90,-0.02,1.00
&~"7,9143,0.00,-0.70,-0.01,1.01
'~"7,9144,0.00,-1.13,-0.01,1.00
)~"7,9145,0.00,-0.94,-0.01,1.00
~"7,9146,0.00,-0.81,-0.01,1.00
#~"7,9147,0.00,-0.71,-0.02,1.00
"~"7,9148,0.00,-0.84,-0.01,1.01
~"8,9149,0.00,-0.65,-0.01,1.00
~"7,9150,0.00,-0.96,-0.01,1.00
"~"8,9151,0.00,-0.62,-0.01,1.00
'~"8,9152,0.00,-0.64,-0.01,1.00
$~"8,9153,0.00,-1.08,-0.02,1.00
#~"8,9154,0.00,-0.36,-0.01,1.01
"~"8,9155,0.00,-1.02,-0.01,1.01
'~"8,9156,0.00,-0.90,-0.01,1.00
!~"8,9157,0.00,-0.48,-0.01,1.00
~"8,9158,0.00,-0.62,-0.01,0.99
~"7,9159,0.00,-0.81,-0.01,1.00
~"8,9160,0.00,-0.69,-0.01,1.00
~"8,9161,0.00,-0.67,-0.01,1.00
!~"7,9162,0.00,-0.43,-0.01,1.00
'~"7,9163,0.00,-0.55,-0.01,1.00
#~"7,9164,0.00,-0.54,-0.01,1.00
#~"7,9165,0.00,-0.69,-0.01,1.00
~"7,9166,0.00,-0.76,-0.02,1.00
~"7,9167,0.00,-0.76,-0.01,1.00
~"7,9168,0.00,-0.51,-0.01,1.00
"~"7,9169,0.00,-0.55,-0.01,1.00
~"6,9170,0.00,-0.64,-0.01,1.00
&~"6,9171,0.00,-0.63,-0.01,1.00
&~"6,9172,0.00,-0.93,-0.01,1.01
!~"6,9173,0.00,-0.98,-0.01,1.00
~"6,9174,0.00,-0.76,-0.02,1.00
~"6,9175,0.00,-0.99,-0.01,1.00
~"6,9176,0.00,-0.76,-0.01,1.00
~"6,9177,0.00,-0.67,-0.01,1.00
~"6,9178,0.00,-0.64,-0.02,1.00
~"6,9179,0.00,-0.76,-0.02,1.00
~"6,9180,0.00,-0.58,-0.01,1.00
"~"6,9181,0.00,-0.67,-0.01,1.00
!~"6,9182,0.00,-0.81,-0.02,1.00
#~"6,9183,0.00,-0.65,-0.01,1.00
!~"6,9184,0.00,-0.71,-0.01,1.00
#~"6,9185,0.00,-0.88,-0.02,1.00
~"6,9186,0.00,-0.91,-0.01,1.00
~"6,9187,0.00,-0.60,-0.01,1.00
"~"6,9188,0.00,-0.70,-0.01,1.00
~"6,9189,0.00,-0.76,-0.01,1.00
~"6,9190,0.00,-0.64,-0.01,1.00
$~"6,9191,0.00,-0.76,-0.02,1.00
~"6,9192,0.00,-0.91,-0.02,1.00
!~"6,9193,0.00,-0.83,-0.01,1.00
~"6,9194,0.00,-0.85,-0.01,1.00
~"6,9195,0.00,-0.89,-0.02,1.00
~"6,9196,0.00,-0.82,-0.01,1.00
~"6,9197,0.00,-0.71,-0.01,1.00
~"6,9198,0.00,-0.76,-0.01,1.00
~"6,9199,0.00,-0.70,-0.01,1.00
~"6,9200,0.00,-0.80,-0.01,1.00
.~"6,9201,0.00,-0.92,-0.01,1.00
*~"6,9202,0.00,-0.61,-0.01,1.00
-~"6,9203,0.00,-0.79,-0.01,1.00
#~"6,9204,0.00,-0.78,-0.01,1.00
#~"6,9205,0.00,-0.80,-0.01,1.00
)~"6,9206,0.00,-0.52,-0.01,1.00
)~"6,9207,0.00,-0.67,-0.01,1.00
"~"6,9208,0.00,-0.62,-0.01,1.00
&~"6,9209,0.00,-0.65,-0.01,1.00
"~"6,9210,0.00,-0.90,-0.02,1.00
+~"6,9211,0.00,-0.89,-0.01,1.00
